R	0	30	60	90
2.5	802306.750313	802306.750313	802306.750313	802306.750313
2.6	827884.476783	827884.476782	827884.476783	827884.476782
2.7	728085.105232	728085.105232	728085.105232	728085.105232
2.8	554315.532643	554315.532643	554315.532643	554315.532643
2.9	377388.370214	377388.370214	377388.370214	377388.370214
3.0	236546.263838	236546.263838	236546.263838	236546.263838
3.1	138941.64633	138941.64633	138941.64633	138941.64633
3.2	77306.366029	77306.366029	77306.366029	77306.366029
3.3	41604.296327	41604.296327	41604.296327	41604.296327
3.4	23333.959489	23333.959489	23333.959489	23333.959489
3.5	16278.986507	16278.986507	16278.986507	16278.986507
3.6	16147.779882	16147.779882	16147.779882	16147.779882
3.7	20052.714403	20052.714404	20052.714404	20052.714403
3.8	26073.657764	26073.657764	26073.657764	26073.657763
3.9	32915.100556	32915.100556	32915.100556	32915.100556
4.0	39804.65916	39804.65916	39804.65916	39804.65916
4.1	46123.904139	46123.904139	46123.904139	46123.904139
4.2	51835.249589	51835.249589	51835.249589	51835.249589
4.3	21312.034674	21312.034674	21312.034674	21312.034674
4.4	16101.79213	16101.79213	16101.79213	16101.79213
4.5	12094.868222	12094.868222	12094.868222	12094.868222
4.6	9033.508706	9033.508706	9033.508706	9033.508706
4.7	6708.886334	6708.886334	6708.886334	6708.886335
4.8	4953.699236	4953.699237	4953.699236	4953.699237
4.9	3635.846784	3635.846784	3635.846784	3635.846784
5.0	2651.995146	2651.995146	2651.995146	2651.995146
5.1	1921.871505	1921.871506	1921.871506	1921.871506
5.2	1383.42553	1383.42553	1383.42553	1383.42553
5.3	988.874536	988.874535	988.874535	988.874535
5.4	701.59496	701.59496	701.59496	701.59496
5.5	493.707759	493.707759	493.707759	493.707759
5.6	344.166837	344.166837	344.166837	344.166837
5.7	237.222056	237.222056	237.222056	237.222056
5.8	161.188191	161.188191	161.188191	161.18819
5.9	107.458166	107.458166	107.458166	107.458166
6.0	69.734441	69.734441	69.73444	69.73444
6.2	25.277132	25.277132	25.277132	25.277132
6.4	4.502148	4.502148	4.502148	4.502148
6.6	-4.572025	-4.572025	-4.572025	-4.572025
6.8	-8.01954	-8.01954	-8.01954	-8.019541
7.0	-8.863588	-8.863588	-8.863588	-8.863588
7.2	-8.566458	-8.566458	-8.566458	-8.566458
7.4	-7.818457	-7.818456	-7.818456	-7.818456
7.6	-6.951671	-6.951671	-6.951671	-6.951671
7.8	-6.123732	-6.123732	-6.123732	-6.123732
8.0	-5.403071	-5.403071	-5.403071	-5.403071
8.2	-4.80951	-4.80951	-4.80951	-4.80951
8.4	-4.334453	-4.334453	-4.334453	-4.334453
8.6	-3.962998	-3.962998	-3.962998	-3.962998
8.8	-3.679009	-3.679009	-3.679009	-3.679009
9.0	-3.465564	-3.465564	-3.465564	-3.465564
9.5	-3.134989	-3.134989	-3.134989	-3.134989
10.0	-2.945819	-2.945819	-2.945819	-2.945819
10.5	-2.815586	-2.815586	-2.815586	-2.815586
11.0	-2.710726	-2.710726	-2.710726	-2.710726
11.5	-2.613783	-2.613783	-2.613783	-2.613783
12.0	-2.517486	-2.517486	-2.517486	-2.517486
12.5	-2.423764	-2.423764	-2.423764	-2.423764
13.0	-2.335022	-2.335022	-2.335022	-2.335022
13.5	-2.251433	-2.251433	-2.251433	-2.251433
14.0	-2.172292	-2.172292	-2.172291	-2.172292
14.5	-2.096595	-2.096595	-2.096595	-2.096595
15.0	-2.024745	-2.024745	-2.024745	-2.024745
16.0	-1.889618	-1.889618	-1.889618	-1.889618
17.0	-1.766501	-1.7665	-1.766501	-1.7665
18.0	-1.653453	-1.653453	-1.653453	-1.653453
19.0	-1.550364	-1.550364	-1.550364	-1.550364
20.0	-1.455634	-1.455634	-1.455634	-1.455634
21.0	-1.370783	-1.370783	-1.370783	-1.370783
22.0	-1.291495	-1.291495	-1.291495	-1.291495
23.0	-1.219317	-1.219317	-1.219317	-1.219317
24.0	-1.154075	-1.154075	-1.154075	-1.154075
25.0	-1.09284	-1.09284	-1.09284	-1.09284
50.0	-0.360352	-0.360352	-0.360352	-0.360352
100.0	-0.0	0.0	-0.0	-0.0
