R,theta1,E
8.8,120,-5.498854
8.8,150,-11.159572
8.8,180,-18.854897
9.0,0,-16.721259
9.0,30,-10.260772
9.0,60,-5.274902
9.0,90,-3.882768
9.0,120,-5.275035
9.0,150,-10.260412
9.0,180,-16.721136
9.5,0,-12.689017
9.5,30,-8.462651
9.5,60,-4.80321
9.5,90,-3.643683
9.5,120,-4.803277
9.5,150,-8.462381
9.5,180,-12.688987
10.0,0,-9.966668
10.0,30,-7.145407
10.0,60,-4.431396
10.0,90,-3.452047
10.0,120,-4.431321
10.0,150,-7.145227
10.0,180,-9.966573
10.5,0,-8.064034
10.5,30,-6.161226
10.5,60,-4.130336
10.5,90,-3.29278
10.5,120,-4.13052
10.5,150,-6.160984
10.5,180,-8.064181
11.0,0,-6.68203
11.0,30,-5.409105
11.0,60,-3.882068
11.0,90,-3.154554
11.0,120,-3.882263
11.0,150,-5.409449
11.0,180,-6.68191
11.5,0,-5.65444
11.5,30,-4.823328
11.5,60,-3.673338
11.5,90,-3.031503
11.5,120,-3.673344
11.5,150,-4.82323
11.5,180,-5.654236
12.0,0,-4.878292
12.0,30,-4.361666
12.0,60,-3.494225
12.0,90,-2.919361
12.0,120,-3.494135
12.0,150,-4.361748
12.0,180,-4.878432
12.5,0,-4.283348
12.5,30,-3.992528
12.5,60,-3.337593
12.5,90,-2.814902
12.5,120,-3.337663
12.5,150,-3.992643
12.5,180,-4.283036
13.0,0,-3.818633
13.0,30,-3.691459
13.0,60,-3.199305
13.0,90,-2.717106
13.0,120,-3.198963
13.0,150,-3.691477
13.0,180,-3.818766
13.5,0,-3.448555
13.5,30,-3.442196
13.5,60,-3.074088
13.5,90,-2.624937
13.5,120,-3.074368
13.5,150,-3.441945
13.5,180,-3.448663
14.0,0,-3.147935
14.0,30,-3.230594
14.0,60,-2.961866
14.0,90,-2.539305
14.0,120,-2.961688
14.0,150,-3.230484
14.0,180,-3.148105
14.5,0,-2.899254
14.5,30,-3.049681
14.5,60,-2.858118
14.5,90,-2.456594
14.5,120,-2.858314
14.5,150,-3.050019
14.5,180,-2.89935
15.0,0,-2.69038
15.0,30,-2.893743
15.0,60,-2.762701
15.0,90,-2.379872
15.0,120,-2.762263
15.0,150,-2.893367
15.0,180,-2.690056
16.0,0,-2.357019
16.0,30,-2.633267
16.0,60,-2.593057
16.0,90,-2.237042
16.0,120,-2.592952
16.0,150,-2.633262
16.0,180,-2.356992
17.0,0,-2.103146
17.0,30,-2.4255
17.0,60,-2.445843
17.0,90,-2.109224
17.0,120,-2.445386
17.0,150,-2.42593
17.0,180,-2.103385
18.0,0,-1.901734
18.0,30,-2.254225
18.0,60,-2.316183
18.0,90,-1.993593
18.0,120,-2.316556
18.0,150,-2.254226
18.0,180,-1.901381
19.0,0,-1.735315
19.0,30,-2.109587
19.0,60,-2.201226
19.0,90,-1.889393
19.0,120,-2.201322
19.0,150,-2.108969
19.0,180,-1.735215
20.0,0,-1.596926
20.0,30,-1.984459
20.0,60,-2.098154
20.0,90,-1.794784
20.0,120,-2.098312
20.0,150,-1.984366
20.0,180,-1.597078
21.0,0,-1.478104
21.0,30,-1.875791
21.0,60,-2.005277
21.0,90,-1.706202
21.0,120,-2.005
21.0,150,-1.875757
21.0,180,-1.477983
22.0,0,-1.376259
22.0,30,-1.780963
22.0,60,-1.921305
22.0,90,-1.62914
22.0,120,-1.921595
22.0,150,-1.781314
22.0,180,-1.376351
23.0,0,-1.285786
23.0,30,-1.696666
23.0,60,-1.845617
23.0,90,-1.556836
23.0,120,-1.845223
23.0,150,-1.696468
23.0,180,-1.286041
24.0,0,-1.206022
24.0,30,-1.621724
24.0,60,-1.776987
24.0,90,-1.489953
24.0,120,-1.776981
24.0,150,-1.621825
24.0,180,-1.206284
25.0,0,-1.135532
25.0,30,-1.553801
25.0,60,-1.714401
25.0,90,-1.429645
25.0,120,-1.714353
25.0,150,-1.554017
25.0,180,-1.135753
50.0,0,-0.362087
50.0,30,-0.79181
50.0,60,-0.972123
50.0,90,-0.695462
50.0,120,-0.972316
50.0,150,-0.791926
50.0,180,-0.361601
100.0,0,-0.000389
100.0,30,-0.430033
100.0,60,-0.611477
100.0,90,-0.335132
100.0,120,-0.611568
100.0,150,-0.43036
100.0,180,-3.2e-05
