R	0	30	60	90
2.5	968322.299467	968322.299467	968322.299467	968322.299467
2.6	871408.320147	871408.320147	871408.320147	871408.320147
2.7	1024550.13659	1024550.13659	1024550.13659	1024550.13659
2.8	1395906.222667	1395906.222668	1395906.222668	1395906.222668
2.9	1700664.694904	1700664.694904	1700664.694904	1700664.694905
3.0	1451541.224115	1451541.224115	1451541.224115	1451541.224115
3.1	948553.355405	948553.355405	948553.355405	948553.355405
3.2	566995.850687	566995.850687	566995.850687	566995.850687
3.3	332286.596504	332286.596505	332286.596504	332286.596504
3.4	196324.04126	196324.04126	196324.041261	196324.04126
3.5	119947.918453	119947.918453	119947.918453	119947.918453
3.6	78446.616822	78446.616822	78446.616822	78446.616822
3.7	57094.929163	57094.929162	57094.929163	57094.929162
3.8	47174.734025	47174.734025	47174.734025	47174.734025
3.9	43186.961265	43186.961266	43186.961265	43186.961265
4.0	40776.275683	40776.275683	40776.275683	40776.275683
4.1	34394.734351	34394.734351	34394.734351	34394.734351
4.2	26622.489346	26622.489346	26622.489345	26622.489345
4.3	20354.927132	20354.927132	20354.927132	20354.927132
4.4	15378.291252	15378.291252	15378.291253	15378.291252
4.5	11566.614755	11566.614755	11566.614755	11566.614755
4.6	8624.375638	8624.375638	8624.375638	8624.375637
4.7	6367.485888	6367.485889	6367.485888	6367.485888
4.8	4651.388678	4651.388678	4651.388678	4651.388678
4.9	3357.308963	3357.308963	3357.308963	3357.308963
5.0	2389.526121	2389.526121	2389.526121	2389.526121
5.1	1671.993372	1671.993372	1671.993372	1671.993372
5.2	1144.902972	1144.902971	1144.902972	1144.902971
5.3	761.65477	761.65477	761.65477	761.65477
5.4	486.248747	486.248747	486.248747	486.248747
5.5	291.057662	291.057662	291.057662	291.057662
5.6	154.998222	154.998222	154.998222	154.998222
5.7	62.078711	62.078711	62.078711	62.078711
5.8	0.259622	0.259622	0.259622	0.259622
5.9	-39.435254	-39.435254	-39.435254	-39.435254
6.0	-63.623894	-63.623894	-63.623893	-63.623894
6.2	-83.400764	-83.400764	-83.400764	-83.400764
6.4	-83.425192	-83.425192	-83.425192	-83.425192
6.6	-75.742024	-75.742023	-75.742024	-75.742024
6.8	-65.901991	-65.901991	-65.901991	-65.901991
7.0	-56.269334	-56.269334	-56.269334	-56.269334
7.2	-47.731859	-47.731859	-47.731859	-47.731859
7.4	-40.495772	-40.495772	-40.495772	-40.495772
7.6	-34.469475	-34.469475	-34.469475	-34.469475
7.8	-29.477984	-29.477984	-29.477984	-29.477984
8.0	-25.350413	-25.350413	-25.350413	-25.350413
8.2	-21.942602	-21.942602	-21.942602	-21.942602
8.4	-19.127963	-19.127963	-19.127963	-19.127963
8.6	-16.799042	-16.799042	-16.799042	-16.799042
8.8	-14.862546	-14.862546	-14.862546	-14.862546
9.0	-13.239739	-13.239739	-13.239739	-13.239739
9.5	-10.195497	-10.195497	-10.195497	-10.195497
10.0	-8.146908	-8.146908	-8.146908	-8.146908
10.5	-6.71252	-6.71252	-6.71252	-6.71252
11.0	-5.666236	-5.666236	-5.666236	-5.666236
11.5	-4.88043	-4.88043	-4.88043	-4.88043
12.0	-4.278648	-4.278649	-4.278648	-4.278648
12.5	-3.811725	-3.811725	-3.811725	-3.811725
13.0	-3.442376	-3.442376	-3.442376	-3.442376
13.5	-3.14502	-3.14502	-3.14502	-3.14502
14.0	-2.900624	-2.900624	-2.900624	-2.900624
14.5	-2.695349	-2.695349	-2.695349	-2.695349
15.0	-2.520208	-2.520208	-2.520208	-2.520208
16.0	-2.237086	-2.237086	-2.237086	-2.237086
17.0	-2.01602	-2.016021	-2.01602	-2.01602
18.0	-1.837158	-1.837158	-1.837158	-1.837158
19.0	-1.68632	-1.68632	-1.68632	-1.68632
20.0	-1.559346	-1.559346	-1.559346	-1.559346
21.0	-1.448472	-1.448472	-1.448472	-1.448472
22.0	-1.352601	-1.352601	-1.352601	-1.352601
23.0	-1.26682	-1.26682	-1.26682	-1.26682
24.0	-1.190927	-1.190927	-1.190927	-1.190927
25.0	-1.122265	-1.122265	-1.122265	-1.122265
50.0	-0.359049	-0.359049	-0.359049	-0.359049
100.0	0.002313	0.002313	0.002313	0.002313
