R	0	30	60	90	120	150	180
6.4	4.502148	-18.493725	-13.347286	-11.172003	-13.347802	-18.493631	4.502412
6.6	-4.572025	-15.918527	-11.658138	-10.05982	-11.657835	-15.918276	-4.571336
6.8	-8.019541	-13.58247	-10.301036	-9.145357	-10.300951	-13.582687	-8.019266
7.0	-8.863588	-11.586232	-9.207003	-8.385301	-9.207249	-11.585891	-8.863496
7.2	-8.566458	-9.929721	-8.319478	-7.745584	-8.319454	-9.929938	-8.566159
7.4	-7.818456	-8.581601	-7.59277	-7.200049	-7.592885	-8.581712	-7.819101
7.6	-6.951671	-7.496972	-6.990769	-6.732433	-6.990711	-7.497084	-6.951882
7.8	-6.123732	-6.628093	-6.48526	-6.326507	-6.485124	-6.62832	-6.1229
8.0	-5.403071	-5.934917	-6.054813	-5.971328	-6.05463	-5.93499	-5.402955
8.2	-4.80951	-5.382598	-5.68505	-5.65686	-5.685032	-5.382363	-4.809315
8.4	-4.334453	-4.942949	-5.36435	-5.377811	-5.364721	-4.943189	-4.334209
8.6	-3.962998	-4.593353	-5.083976	-5.128451	-5.084143	-4.593095	-3.962897
8.8	-3.679009	-4.313127	-4.837808	-4.904483	-4.837579	-4.312823	-3.678834
9.0	-3.465564	-4.08431	-4.620069	-4.70052	-4.62006	-4.084496	-3.465519
9.5	-3.134989	-3.663943	-4.168644	-4.26754	-4.168691	-3.664012	-3.135092
10.0	-2.945819	-3.373913	-3.813184	-3.915493	-3.813173	-3.374065	-2.946039
10.5	-2.815586	-3.1563	-3.523104	-3.623033	-3.523663	-3.156538	-2.815112
11.0	-2.710726	-2.976424	-3.281172	-3.375511	-3.280952	-2.97666	-2.710715
11.5	-2.613783	-2.820358	-3.075238	-3.1607	-3.074855	-2.819979	-2.613986
12.0	-2.517486	-2.68036	-2.896427	-2.972778	-2.896785	-2.6798	-2.517621
12.5	-2.423764	-2.555333	-2.739124	-2.806479	-2.73908	-2.555512	-2.42384
13.0	-2.335022	-2.442524	-2.598364	-2.658422	-2.598467	-2.442537	-2.335025
13.5	-2.251433	-2.339401	-2.471735	-2.524092	-2.471688	-2.339469	-2.251385
14.0	-2.172292	-2.244399	-2.356477	-2.403092	-2.356492	-2.244506	-2.172383
14.5	-2.096595	-2.155534	-2.251121	-2.292279	-2.251294	-2.155697	-2.096662
15.0	-2.024745	-2.073019	-2.154928	-2.190839	-2.154822	-2.073131	-2.025007
16.0	-1.889618	-1.922331	-1.981963	-2.011552	-1.981897	-1.922209	-1.889634
17.0	-1.7665	-1.788418	-1.832771	-1.856961	-1.832876	-1.788286	-1.766421
18.0	-1.653453	-1.668157	-1.701954	-1.722603	-1.701895	-1.66846	-1.653873
19.0	-1.550364	-1.559807	-1.587097	-1.60364	-1.586891	-1.560041	-1.550354
20.0	-1.455634	-1.462121	-1.483276	-1.49851	-1.483253	-1.462287	-1.455868
21.0	-1.370783	-1.37412	-1.391605	-1.404069	-1.391192	-1.374265	-1.37046
22.0	-1.291495	-1.293708	-1.308412	-1.321386	-1.308248	-1.293409	-1.291595
23.0	-1.219317	-1.219982	-1.232306	-1.243926	-1.232452	-1.219843	-1.21964
24.0	-1.154075	-1.152988	-1.162469	-1.173927	-1.162132	-1.152728	-1.154052
25.0	-1.09284	-1.091255	-1.099237	-1.109479	-1.099466	-1.091711	-1.093155
50.0	-0.360352	-0.35457	-0.354656	-0.360992	-0.354788	-0.354517	-0.360652
100.0	-0.0	0.006363	0.005672	-0.000244	0.00579	0.006212	-7e-05
