R,phi,E
22.0,30,-1.291495
22.0,60,-1.291495
22.0,90,-1.291495
23.0,0,-1.219317
23.0,30,-1.219317
23.0,60,-1.219317
23.0,90,-1.219317
24.0,0,-1.154075
24.0,30,-1.154075
24.0,60,-1.154075
24.0,90,-1.154075
25.0,0,-1.09284
25.0,30,-1.09284
25.0,60,-1.09284
25.0,90,-1.09284
50.0,0,-0.360352
50.0,30,-0.360352
50.0,60,-0.360352
50.0,90,-0.360352
100.0,0,-0.0
100.0,30,0.0
100.0,60,-0.0
100.0,90,-0.0
