R,theta1,E
10.0,120,-3.812678
10.0,150,-6.707871
10.0,180,-9.966573
10.5,0,-8.064034
10.5,30,-5.723836
10.5,60,-3.512967
10.5,90,-2.957043
10.5,120,-3.513082
10.5,150,-5.724213
10.5,180,-8.064181
11.0,0,-6.682029
11.0,30,-4.972545
11.0,60,-3.264854
11.0,90,-2.818891
11.0,120,-3.264564
11.0,150,-4.972539
11.0,180,-6.68191
11.5,0,-5.65444
11.5,30,-4.387262
11.5,60,-3.055802
11.5,90,-2.696465
11.5,120,-3.055595
11.5,150,-4.387114
11.5,180,-5.654236
12.0,0,-4.878292
12.0,30,-3.924936
12.0,60,-2.876237
12.0,90,-2.584281
12.0,120,-2.876489
12.0,150,-3.925368
12.0,180,-4.878432
12.5,0,-4.283348
12.5,30,-3.556368
12.5,60,-2.720354
12.5,90,-2.478761
12.5,120,-2.719961
12.5,150,-3.556406
12.5,180,-4.283036
13.0,0,-3.818633
13.0,30,-3.254846
13.0,60,-2.581448
13.0,90,-2.381656
13.0,120,-2.581346
13.0,150,-3.254864
13.0,180,-3.818766
13.5,0,-3.448555
13.5,30,-3.005301
13.5,60,-2.457043
13.5,90,-2.290041
13.5,120,-2.456906
13.5,150,-3.005136
13.5,180,-3.448663
14.0,0,-3.147935
14.0,30,-2.794438
14.0,60,-2.343635
14.0,90,-2.203804
14.0,120,-2.343847
14.0,150,-2.79448
14.0,180,-3.148105
14.5,0,-2.899254
14.5,30,-2.613775
14.5,60,-2.240469
14.5,90,-2.121375
14.5,120,-2.240687
14.5,150,-2.613707
14.5,180,-2.89935
15.0,0,-2.69038
15.0,30,-2.456762
15.0,60,-2.145688
15.0,90,-2.044932
15.0,120,-2.145639
15.0,150,-2.456705
15.0,180,-2.690056
16.0,0,-2.357019
16.0,30,-2.196593
16.0,60,-1.975116
16.0,90,-1.9024
16.0,120,-1.974911
16.0,150,-2.196495
16.0,180,-2.356992
17.0,0,-2.103147
17.0,30,-1.988861
17.0,60,-1.827283
17.0,90,-1.774457
17.0,120,-1.827504
17.0,150,-1.988748
17.0,180,-2.103385
18.0,0,-1.901734
18.0,30,-1.8171
18.0,60,-1.697793
18.0,90,-1.658823
18.0,120,-1.698057
18.0,150,-1.816972
18.0,180,-1.901381
19.0,0,-1.735315
19.0,30,-1.672391
19.0,60,-1.583636
19.0,90,-1.554
19.0,120,-1.583561
19.0,150,-1.67235
19.0,180,-1.735215
20.0,0,-1.596926
20.0,30,-1.548135
20.0,60,-1.480442
20.0,90,-1.459938
20.0,120,-1.480177
20.0,150,-1.548305
20.0,180,-1.597078
21.0,0,-1.478104
21.0,30,-1.439866
21.0,60,-1.387662
21.0,90,-1.370853
21.0,120,-1.387724
21.0,150,-1.43978
21.0,180,-1.477983
22.0,0,-1.376259
22.0,30,-1.344892
22.0,60,-1.303596
22.0,90,-1.293403
22.0,120,-1.303716
22.0,150,-1.34432
22.0,180,-1.376351
23.0,0,-1.285786
23.0,30,-1.259772
23.0,60,-1.228067
23.0,90,-1.221813
23.0,120,-1.227973
23.0,150,-1.260044
23.0,180,-1.286041
24.0,0,-1.206022
24.0,30,-1.185171
24.0,60,-1.159829
24.0,90,-1.155471
24.0,120,-1.159797
24.0,150,-1.185323
24.0,180,-1.206284
25.0,0,-1.135532
25.0,30,-1.117589
25.0,60,-1.096389
25.0,90,-1.094059
25.0,120,-1.096711
25.0,150,-1.117369
25.0,180,-1.135753
50.0,0,-0.362088
50.0,30,-0.355029
50.0,60,-0.354738
50.0,90,-0.359969
50.0,120,-0.35458
50.0,150,-0.354993
50.0,180,-0.361601
100.0,0,-0.000389
100.0,30,0.005891
100.0,60,0.005813
100.0,90,0.000129
100.0,120,0.005736
100.0,150,0.00597
100.0,180,-3.2e-05
