R	0	30	60	90
2.5	5677.651553	5545.139614	5294.036381	5172.919632
2.6	4337.216219	4230.817511	4029.162602	3932.797046
2.7	3277.551133	3193.135162	3033.193029	2957.494505
2.8	2445.401007	2379.955901	2255.936717	2197.324965
2.9	1799.170274	1749.278425	1654.709817	1610.096757
3.0	1301.804247	1264.514712	1193.839951	1160.587476
3.1	922.597455	895.398853	843.896989	819.755991
3.2	636.381228	617.160171	580.846958	563.920297
3.3	422.709294	409.709097	385.25926	373.959849
3.4	265.119758	256.896229	241.571899	234.595676
3.5	150.483102	145.870212	137.454718	133.749713
3.6	68.439666	66.508509	63.228561	61.962335
3.7	10.894365	10.911372	11.379066	11.897012
3.8	-28.416655	-27.019548	-23.88698	-22.088487
3.9	-54.300514	-51.959861	-46.987701	-44.296089
4.0	-70.413455	-67.459677	-61.268848	-57.975811
4.1	-79.515097	-76.188916	-69.237427	-65.561902
4.2	-83.663611	-80.137619	-72.760036	-68.861755
4.3	-84.380586	-80.777307	-73.209015	-69.202418
4.4	-82.779402	-79.183221	-71.590282	-67.558952
4.5	-79.667567	-76.132647	-68.635495	-64.636252
4.6	-75.625774	-72.193905	-64.870653	-60.947212
4.7	-71.070963	-67.766543	-60.673974	-56.85472
4.8	-66.296718	-63.140114	-56.313084	-52.617503
4.9	-61.507067	-58.507122	-51.97045	-48.412532
5.0	-56.839259	-54.003074	-47.771555	-44.358009
5.1	-52.381703	-49.713227	-43.792635	-40.528407
5.2	-48.188617	-45.686689	-40.081009	-36.966193
5.3	-44.288577	-41.951467	-36.656452	-33.690906
5.4	-40.692527	-38.516128	-33.525	-30.704589
5.5	-37.398619	-35.377562	-30.678805	-28.000835
5.6	-34.398046	-32.523597	-28.106719	-25.564394
5.7	-31.673446	-29.939512	-25.790636	-23.377445
5.8	-29.207763	-27.60536	-23.709065	-21.417475
5.9	-26.979865	-25.500019	-21.842089	-19.66684
6.0	-24.967896	-23.604224	-20.168422	-18.102598
6.2	-21.512669	-20.356412	-17.325817	-15.45772
6.4	-18.694211	-17.717015	-15.040023	-13.347286
6.6	-16.389068	-15.56697	-13.198321	-11.658138
6.8	-14.496762	-13.808849	-11.707286	-10.301036
7.0	-12.936585	-12.365092	-10.496537	-9.207003
7.2	-11.64144	-11.172106	-9.506939	-8.319478
7.4	-10.557253	-10.176749	-8.690927	-7.59277
7.6	-9.641347	-9.339934	-8.010236	-6.990769
7.8	-8.861428	-8.628437	-7.436358	-6.48526
8.0	-8.191779	-8.018371	-6.945219	-6.054813
8.2	-7.613555	-7.491877	-6.524521	-5.68505
8.4	-7.111788	-7.035281	-6.158069	-5.36435
8.6	-6.673451	-6.636925	-5.839017	-5.083976
8.8	-6.289127	-6.287957	-5.557969	-4.837808
9.0	-5.950886	-5.979321	-5.309684	-4.620069
9.5	-5.259298	-5.348442	-4.799014	-4.168644
10.0	-4.729875	-4.863027	-4.400084	-3.813184
10.5	-4.312237	-4.476224	-4.077688	-3.523104
11.0	-3.97383	-4.162574	-3.812133	-3.281172
11.5	-3.695547	-3.901138	-3.587075	-3.075238
12.0	-3.461264	-3.680586	-3.395254	-2.896427
12.5	-3.261236	-3.49208	-3.226505	-2.739124
13.0	-3.087134	-3.326421	-3.077878	-2.598364
13.5	-2.935	-3.180253	-2.944939	-2.471735
14.0	-2.79866	-3.04942	-2.824544	-2.356477
14.5	-2.676139	-2.932391	-2.715119	-2.251121
15.0	-2.566833	-2.825334	-2.615081	-2.154928
16.0	-2.374348	-2.637784	-2.438107	-1.981963
17.0	-2.21165	-2.478515	-2.284965	-1.832771
18.0	-2.0712	-2.340493	-2.152116	-1.701954
19.0	-1.948891	-2.219693	-2.034785	-1.587097
20.0	-1.841007	-2.11339	-1.930294	-1.483276
21.0	-1.745268	-2.018622	-1.837649	-1.391605
22.0	-1.66011	-1.933819	-1.753344	-1.308412
23.0	-1.581737	-1.856494	-1.677372	-1.232306
24.0	-1.510785	-1.784799	-1.607446	-1.162469
25.0	-1.446007	-1.720423	-1.543379	-1.099237
50.0	-0.696543	-0.97278	-0.797224	-0.354656
100.0	-0.33588	-0.61151	-0.436817	0.005672
