   ENERGY (CM-1)    JTOTL  JSTEP  JTOTU      F    I         SIG(F,I)
  5.0000000000E-02      0      1      6      1    1          4136.57      
  0.1000000000          0      1      7      1    1          2927.28      
  0.1500000000          0      1      8      1    1          2589.04      
  0.2000000000          0      1      8      1    1          2169.86      
  0.2500000000          0      1      8      1    1          1832.35      
  0.3000000000          0      1      9      1    1          1593.64      
  0.3500000000          0      1      9      1    1          1414.84      
  0.4000000000          0      1      9      1    1          1273.34      
  0.4500000000          0      1     10      1    1          1154.86      
  0.5000000000          0      1     10      1    1          1086.59      
  0.5500000000          0      1     10      1    1          977.233      
  0.6000000000          0      1     10      1    1          907.121      
  0.6500000000          0      1     11      1    1          846.851      
  0.7000000000          0      1     11      1    1          794.634      
  0.7500000000          0      1     11      1    1          748.903      
  0.8000000000          0      1     11      1    1          708.401      
  0.8500000000          0      1     12      1    1          672.175      
  0.9000000000          0      1     12      1    1          639.531      
  0.9500000000          0      1     12      1    1          609.985      
   1.000000000          0      1     12      1    1          583.157      
   1.050000000          0      1     12      1    1          558.738      
   1.100000000          0      1     12      1    1          536.443      
   1.150000000          0      1     13      1    1          516.021      
   1.200000000          0      1     13      1    1          497.247      
   1.250000000          0      1     13      1    1          479.929      
   1.300000000          0      1     13      1    1          463.907      
   1.350000000          0      1     13      1    1          449.046      
   1.400000000          0      1     13      1    1          435.234      
   1.450000000          0      1     14      1    1          422.374      
   1.500000000          0      1     14      1    1          411.278      
   1.550000000          0      1     14      1    1          399.970      
   1.600000000          0      1     14      1    1          389.414      
   1.650000000          0      1     14      1    1          379.592      
   1.700000000          0      1     14      1    1          370.387      
   1.750000000          0      1     15      1    1          361.763      
   1.800000000          0      1     15      1    1          353.734      
   1.850000000          0      1     15      1    1          346.223      
   1.900000000          0      1     15      1    1          339.201      
   1.950000000          0      1     15      1    1          332.646      
   2.000000000          0      1     15      1    1          326.558      
   2.050000000          0      1     15      1    1          320.917      
   2.100000000          0      1     15      1    1          315.709      
   2.150000000          0      1     16      1    1          310.939      
   2.200000000          0      1     16      1    1          306.625      
   2.250000000          0      1     16      1    1          302.771      
   2.300000000          0      1     16      1    1          299.410      
   2.350000000          0      1     16      1    1          296.586      
   2.400000000          0      1     16      1    1          294.336      
   2.450000000          0      1     16      1    1          292.749      
   2.500000000          0      1     16      1    1          291.920      
   2.550000000          0      1     17      1    1          291.985      
   2.600000000          0      1     17      1    1          293.131      
   2.650000000          0      1     17      1    1          295.608      
   2.700000000          0      1     17      1    1          299.791      
   2.750000000          0      1     17      1    1          306.192      
   2.800000000          0      1     17      1    1          315.564      
   2.850000000          0      1     17      1    1          328.955      
   2.900000000          0      1     17      1    1          347.772      
   2.950000000          0      1     17      1    1          373.549      
   3.000000000          0      1     18      1    1          406.607      
   3.050000000          0      1     18      1    1          441.659      
   3.100000000          0      1     18      1    1          460.864      
   3.150000000          0      1     18      1    1          440.020      
   3.200000000          0      1     18      1    1          382.319      
   3.250000000          0      1     18      1    1          319.575      
   3.300000000          0      1     18      1    1          271.484      
   3.350000000          0      1     18      1    1          238.204      
   3.400000000          0      1     18      1    1          209.363      
   3.450000000          0      1     18      1    1          253.445      
   3.500000000          0      1     19      1    1          217.601      
   3.550000000          0      1     19      1    1          208.160      
   3.600000000          0      1     19      1    1          203.170      
   3.650000000          0      1     19      1    1          200.165      
   3.700000000          0      1     19      1    1          198.065      
   3.750000000          0      1     19      1    1          191.524      
   3.800000000          0      1     19      1    1          151.984      
   3.850000000          0      1     19      1    1          179.622      
   3.900000000          0      1     19      1    1          184.116      
   3.950000000          0      1     19      1    1          238.814      
   4.000000000          0      1     19      1    1          191.896      
   4.050000000          0      1     20      1    1          190.557      
   4.100000000          0      1     20      1    1          190.473      
   4.150000000          0      1     20      1    1          190.663      
   4.200000000          0      1     20      1    1          190.982      
   4.250000000          0      1     20      1    1          191.398      
   4.300000000          0      1     20      1    1          191.899      
   4.350000000          0      1     20      1    1          192.492      
   4.400000000          0      1     20      1    1          193.221      
   4.450000000          0      1     20      1    1          194.266      
   4.500000000          0      1     20      1    1          196.501      
   4.550000000          0      1     20      1    1          203.238      
   4.600000000          0      1     20      1    1          210.525      
   4.650000000          0      1     21      1    1          209.034      
   4.700000000          0      1     21      1    1          207.922      
   4.750000000          0      1     21      1    1          208.156      
   4.800000000          0      1     21      1    1          209.158      
   4.850000000          0      1     21      1    1          210.619      
   4.900000000          0      1     21      1    1          212.389      
   4.950000000          0      1     21      1    1          214.368      
   5.000000000          0      1     21      1    1          216.450      
   5.050000000          0      1     21      1    1          218.918      
   5.100000000          0      1     21      1    1          219.198      
   5.150000000          0      1     21      1    1          199.245      
   5.200000000          0      1     21      1    1          231.791      
   5.250000000          0      1     22      1    1          235.855      
   5.300000000          0      1     22      1    1          239.424      
   5.350000000          0      1     22      1    1          243.432      
   5.400000000          0      1     22      1    1          247.820      
   5.450000000          0      1     22      1    1          252.549      
   5.500000000          0      1     22      1    1          257.595      
   5.550000000          0      1     22      1    1          262.939      
   5.600000000          0      1     22      1    1          268.553      
   5.650000000          0      1     22      1    1          274.399      
   5.700000000          0      1     22      1    1          280.427      
   5.750000000          0      1     22      1    1          286.562      
   5.800000000          0      1     22      1    1          292.712      
   5.850000000          0      1     22      1    1          298.756      
   5.900000000          0      1     22      1    1          304.551      
   5.950000000          0      1     23      1    1          309.934      
   6.000000000          0      1     23      1    1          314.729      
   6.050000000          0      1     23      1    1          318.766      
   6.100000000          0      1     23      1    1          321.895      
   6.150000000          0      1     23      1    1          324.020      
   6.200000000          0      1     23      1    1          325.137      
   6.250000000          0      1     23      1    1          325.428      
   6.300000000          0      1     23      1    1          325.574      
   6.350000000          0      1     23      1    1          328.337      
   6.400000000          0      1     23      1    1          340.663      
   6.450000000          0      1     23      1    1          315.457      
   6.500000000          0      1     23      1    1          303.867      
   6.550000000          0      1     23      1    1          297.280      
   6.600000000          0      1     23      1    1          291.194      
   6.650000000          0      1     23      1    1          287.711      
   6.700000000          0      1     24      1    1          278.918      
   6.750000000          0      1     24      1    1          271.871      
   6.800000000          0      1     24      1    1          260.014      
   6.850000000          0      1     24      1    1          280.279      
   6.900000000          0      1     24      1    1          268.341      
   6.950000000          0      1     24      1    1          262.141      
   7.000000000          0      1     24      1    1          257.667      
   7.050000000          0      1     24      1    1          254.008      
   7.100000000          0      1     24      1    1          250.906      
   7.150000000          0      1     24      1    1          248.256      
   7.200000000          0      1     24      1    1          245.997      
   7.250000000          0      1     24      1    1          244.089      
   7.300000000          0      1     24      1    1          242.500      
   7.350000000          0      1     24      1    1          241.204      
   7.400000000          0      1     24      1    1          240.177      
   7.450000000          0      1     24      1    1          239.400      
   7.500000000          0      1     25      1    1          238.856      
   7.550000000          0      1     25      1    1          238.525      
   7.600000000          0      1     25      1    1          238.394      
   7.650000000          0      1     25      1    1          238.451      
   7.700000000          0      1     25      1    1          238.684      
   7.750000000          0      1     25      1    1          239.082      
   7.800000000          0      1     25      1    1          239.637      
   7.850000000          0      1     25      1    1          240.342      
   7.900000000          0      1     25      1    1          241.191      
   7.950000000          0      1     25      1    1          242.180      
   8.000000000          0      1     25      1    1          243.307      
   8.050000000          0      1     25      1    1          244.574      
   8.100000000          0      1     25      1    1          245.984      
   8.150000000          0      1     25      1    1          247.547      
   8.200000000          0      1     25      1    1          249.285      
   8.250000000          0      1     25      1    1          251.233      
   8.300000000          0      1     25      1    1          253.463      
   8.350000000          0      1     25      1    1          256.118      
   8.400000000          0      1     26      1    1          259.537      
   8.450000000          0      1     26      1    1          264.636      
   8.500000000          0      1     26      1    1          274.317      
   8.550000000          0      1     26      1    1          267.326      
   8.600000000          0      1     26      1    1          247.872      
   8.650000000          0      1     26      1    1          252.940      
   8.700000000          0      1     26      1    1          256.274      
   8.750000000          0      1     26      1    1          328.533      
   8.800000000          0      1     26      1    1          266.966      
   8.850000000          0      1     26      1    1          267.767      
   8.900000000          0      1     26      1    1          268.714      
   8.950000000          0      1     26      1    1          265.866      
   9.000000000          0      1     26      1    1          291.054      
   9.050000000          0      1     26      1    1          283.456      
   9.100000000          0      1     26      1    1          284.130      
   9.150000000          0      1     26      1    1          285.790      
   9.200000000          0      1     26      1    1          287.731      
   9.250000000          0      1     26      1    1          289.763      
   9.300000000          0      1     26      1    1          291.812      
   9.350000000          0      1     26      1    1          293.836      
   9.400000000          0      1     26      1    1          295.809      
   9.450000000          0      1     26      1    1          297.714      
   9.500000000          0      1     27      1    1          299.542      
   9.550000000          0      1     27      1    1          301.267      
   9.600000000          0      1     27      1    1          302.886      
   9.650000000          0      1     27      1    1          304.388      
   9.700000000          0      1     27      1    1          305.767      
   9.750000000          0      1     27      1    1          307.017      
   9.800000000          0      1     27      1    1          308.132      
   9.850000000          0      1     27      1    1          309.110      
   9.900000000          0      1     27      1    1          309.948      
   9.950000000          0      1     27      1    1          310.647      
   10.00000000          0      1     27      1    1          311.208      
   10.05000000          0      1     27      1    1          311.633      
   10.10000000          0      1     27      1    1          311.927      
   10.15000000          0      1     27      1    1          312.093      
   10.20000000          0      1     27      1    1          312.140      
   10.25000000          0      1     27      1    1          312.073      
   10.30000000          0      1     27      1    1          311.901      
   10.35000000          0      1     27      1    1          311.634      
   10.40000000          0      1     27      1    1          311.282      
   10.45000000          0      1     27      1    1          310.855      
   10.50000000          0      1     27      1    1          310.366      
   10.55000000          0      1     27      1    1          309.827      
   10.60000000          0      1     27      1    1          309.254      
   10.65000000          0      1     27      1    1          308.663      
   10.70000000          0      1     27      1    1          308.077      
   10.75000000          0      1     27      1    1          307.525      
   10.80000000          0      1     27      1    1          307.056      
   10.85000000          0      1     27      1    1          307.448      
   10.90000000          0      1     27      1    1          306.944      
   10.95000000          0      1     27      1    1          305.235      
   10.95000000          0      1     27      2    1         0.972524      
   10.95000000          0      1     27      1    2          72.4431      
   10.95000000          0      1     27      2    2          4146.53      
   11.00000000          0      1     27      1    1          307.018      
   11.00000000          0      1     27      2    1          1.08594      
   11.00000000          0      1     27      1    2          30.0890      
   11.00000000          0      1     27      2    2          3147.11      
   11.05000000          0      1     27      1    1          305.616      
   11.05000000          0      1     27      2    1          2.41708      
   11.05000000          0      1     27      1    2          41.2808      
   11.05000000          0      1     27      2    2          2612.57      
   11.10000000          0      1     27      1    1          271.264      
   11.10000000          0      1     27      2    1          1.40532      
   11.10000000          0      1     27      1    2          17.3903      
   11.10000000          0      1     27      2    2          2305.78      
   11.15000000          0      1     27      1    1          281.286      
   11.15000000          0      1     27      2    1         0.491196      
   11.15000000          0      1     27      1    2          4.77492      
   11.15000000          0      1     27      2    2          1693.01      
   11.20000000          0      1     27      1    1          281.695      
   11.20000000          0      1     27      2    1         0.472371      
   11.20000000          0      1     27      1    2          3.78709      
   11.20000000          0      1     27      2    2          1775.95      
   11.25000000          0      1     27      1    1          348.557      
   11.25000000          0      1     27      2    1         0.666038      
   11.25000000          0      1     27      1    2          4.54944      
   11.25000000          0      1     27      2    2          1508.77      
   11.30000000          0      1     27      1    1          313.396      
   11.30000000          0      1     27      2    1         0.571617      
   11.30000000          0      1     27      1    2          3.40499      
   11.30000000          0      1     27      2    2          1345.88      
   11.35000000          0      1     27      1    1          302.668      
   11.35000000          0      1     27      2    1         0.591843      
   11.35000000          0      1     27      1    2          3.12874      
   11.35000000          0      1     27      2    2          1212.17      
   11.40000000          0      1     27      1    1          299.037      
   11.40000000          0      1     27      2    1         0.619551      
   11.40000000          0      1     27      1    2          2.94655      
   11.40000000          0      1     27      2    2          1106.08      
   11.45000000          0      1     27      1    1          296.614      
   11.45000000          0      1     27      2    1         0.653405      
   11.45000000          0      1     27      1    2          2.82640      
   11.45000000          0      1     27      2    2          1016.34      
   11.50000000          0      1     27      1    1          291.123      
   11.50000000          0      1     27      2    1         0.864460      
   11.50000000          0      1     27      1    2          3.43158      
   11.50000000          0      1     27      2    2          946.881      
   11.55000000          0      1     27      1    1          300.332      
   11.55000000          0      1     27      2    1         0.801411      
   11.55000000          0      1     27      1    2          2.94131      
   11.55000000          0      1     27      2    2          869.654      
   11.60000000          0      1     27      1    1          297.371      
   11.60000000          0      1     27      2    1         0.726596      
   11.60000000          0      1     27      1    2          2.48116      
   11.60000000          0      1     27      2    2          816.518      
   11.65000000          0      1     27      1    1          296.333      
   11.65000000          0      1     27      2    1         0.738310      
   11.65000000          0      1     27      1    2          2.35846      
   11.65000000          0      1     27      2    2          768.587      
   11.70000000          0      1     27      1    1          295.702      
   11.70000000          0      1     27      2    1         0.757619      
   11.70000000          0      1     27      1    2          2.27461      
   11.70000000          0      1     27      2    2          725.943      
   11.75000000          0      1     28      1    1          295.319      
   11.75000000          0      1     28      2    1         0.778760      
   11.75000000          0      1     28      1    2          2.20652      
   11.75000000          0      1     28      2    2          688.103      
   11.80000000          0      1     28      1    1          295.000      
   11.80000000          0      1     28      2    1         0.800379      
   11.80000000          0      1     28      1    2          2.14793      
   11.80000000          0      1     28      2    2          653.883      
   11.85000000          0      1     28      1    1          294.771      
   11.85000000          0      1     28      2    1         0.821997      
   11.85000000          0      1     28      1    2          2.09612      
   11.85000000          0      1     28      2    2          623.092      
   11.90000000          0      1     28      1    1          294.616      
   11.90000000          0      1     28      2    1         0.843437      
   11.90000000          0      1     28      1    2          2.04960      
   11.90000000          0      1     28      2    2          595.134      
   11.95000000          0      1     28      1    1          294.526      
   11.95000000          0      1     28      2    1         0.864605      
   11.95000000          0      1     28      1    2          2.00739      
   11.95000000          0      1     28      2    2          569.645      
   12.00000000          0      1     28      1    1          294.493      
   12.00000000          0      1     28      2    1         0.885474      
   12.00000000          0      1     28      1    2          1.96881      
   12.00000000          0      1     28      2    2          546.455      
   12.05000000          0      1     28      1    1          294.514      
   12.05000000          0      1     28      2    1         0.906030      
   12.05000000          0      1     28      1    2          1.93336      
   12.05000000          0      1     28      2    2          525.246      
   12.10000000          0      1     28      1    1          294.584      
   12.10000000          0      1     28      2    1         0.926260      
   12.10000000          0      1     28      1    2          1.90058      
   12.10000000          0      1     28      2    2          505.762      
   12.15000000          0      1     28      1    1          294.699      
   12.15000000          0      1     28      2    1         0.946196      
   12.15000000          0      1     28      1    2          1.87023      
   12.15000000          0      1     28      2    2          487.814      
   12.20000000          0      1     28      1    1          294.858      
   12.20000000          0      1     28      2    1         0.965856      
   12.20000000          0      1     28      1    2          1.84203      
   12.20000000          0      1     28      2    2          471.213      
   12.25000000          0      1     28      1    1          295.057      
   12.25000000          0      1     28      2    1         0.985276      
   12.25000000          0      1     28      1    2          1.81580      
   12.25000000          0      1     28      2    2          455.841      
   12.30000000          0      1     28      1    1          295.294      
   12.30000000          0      1     28      2    1          1.00452      
   12.30000000          0      1     28      1    2          1.79145      
   12.30000000          0      1     28      2    2          441.576      
   12.35000000          0      1     28      1    1          295.566      
   12.35000000          0      1     28      2    1          1.02365      
   12.35000000          0      1     28      1    2          1.76886      
   12.35000000          0      1     28      2    2          428.290      
   12.40000000          0      1     28      1    1          295.871      
   12.40000000          0      1     28      2    1          1.04275      
   12.40000000          0      1     28      1    2          1.74802      
   12.40000000          0      1     28      2    2          415.919      
   12.45000000          0      1     28      1    1          296.207      
   12.45000000          0      1     28      2    1          1.06192      
