T	2->0	4->0	6->0	8->0	10->0	4->2	6->2	8->2	10->2	6->4	8->4	10->4	8->6	10->6	10->8	
1.000000000000000000e+00 4.946738778248150941e-12 1.497056350121018682e-13 2.156735278511012102e-14 1.477234329153034514e-16 1.380697623866106456e-17 7.947898036722682231e-12 6.141385970713270010e-13 4.950427258146565741e-15 5.583985630082644856e-16 1.387741560201017242e-11 8.298858117973341691e-14 1.011476538989798226e-14 1.230666109981345726e-12 1.316825762328905113e-13 1.491161335282701821e-12
2.000000000000000000e+00 6.429375501546186804e-12 1.700688405162251320e-13 2.414758794868179485e-14 2.196806039129334187e-16 1.855230245666246459e-17 8.992143509895018117e-12 6.940784451188352973e-13 7.402400239553877562e-15 7.294540846551249065e-16 1.631055803384758643e-11 1.246064573007541280e-13 1.318851280553787267e-14 1.901929913421863818e-12 1.722527267597783421e-13 1.989935212960105850e-12
3.000000000000000000e+00 7.659884382469812085e-12 1.827359324424852207e-13 2.581678885674813054e-14 2.487070163011955909e-16 2.074794024365407120e-17 9.592565322900592499e-12 7.433010538289526888e-13 8.373534502910104119e-15 8.047826615808742447e-16 1.766535636020645726e-11 1.410879388089375418e-13 1.453880644350422814e-14 2.176522028717652653e-12 1.905000290909122785e-13 2.227846469943983742e-12
4.000000000000000000e+00 8.442629189919981384e-12 1.897858034369815813e-13 2.663645241940357572e-14 2.620460256331578216e-16 2.192966365624060434e-17 9.875449667224424800e-12 7.661808221043509130e-13 8.796257991874495467e-15 8.431462905385981174e-16 1.822540480318248190e-11 1.481436852745881676e-13 1.521045818661302273e-14 2.293677762904490408e-12 1.996612635133681452e-13 2.350185367019801558e-12
5.000000000000000000e+00 8.936203392462812021e-12 1.945857723018429823e-13 2.701717532458923480e-14 2.692170095365731697e-16 2.266602846386061961e-17 1.002680573500957701e-11 7.757109320146868406e-13 9.001702851450576954e-15 8.654564277195203848e-16 1.839593095841483173e-11 1.514299810287850312e-13 1.558148661312286732e-14 2.345334112601621254e-12 2.046844233789686879e-13 2.416856044602509991e-12
6.000000000000000000e+00 9.237536427773784377e-12 1.986415400618061035e-13 2.712640794398422732e-14 2.738439836770252891e-16 2.319624445581931548e-17 1.012920072347938648e-11 7.772328255505716239e-13 9.115978396419626754e-15 8.804656626567641934e-16 1.834867188541442997e-11 1.531114199735289206e-13 1.581222454180212864e-14 2.367645016941997313e-12 2.077170084332683907e-13 2.455174713053890137e-12
7.000000000000000000e+00 9.407769730725085699e-12 2.025982726604433599e-13 2.703439200603797047e-14 2.774712188252198376e-16 2.363173713159997565e-17 1.021759092278196771e-11 7.730105448826101530e-13 9.192618421738125789e-15 8.922193013913014145e-16 1.815907986948733047e-11 1.541092601623878061e-13 1.597738264071116088e-14 2.376334696863057800e-12 2.097760420074025536e-13 2.478524109697935546e-12
8.000000000000000000e+00 9.488905761522379732e-12 2.067249794471749752e-13 2.678408302310330367e-14 2.808172937792751111e-16 2.402867491184613482e-17 1.030651220743500220e-11 7.643840310793106192e-13 9.256347688714668937e-15 9.027292361495159997e-16 1.786913420780142451e-11 1.548494111214161975e-13 1.611428837487378116e-14 2.378830038331256632e-12 2.113762263793931880e-13 2.493874093770412838e-12
9.000000000000000000e+00 9.510694206915250661e-12 2.111129247856633551e-13 2.641115342158682389e-14 2.842382378770885109e-16 2.441714819139063842e-17 1.040125199306414698e-11 7.524113316150733996e-13 9.319256180924387003e-15 9.130508752465755905e-16 1.750810918061039545e-11 1.555398893425857315e-13 1.624254347105330603e-14 2.378846425431760878e-12 2.127908708052740865e-13 2.505031017959090391e-12
1.000000000000000000e+01 9.494229022152222602e-12 2.157612947135575693e-13 2.594733921336522091e-14 2.879179789239370470e-16 2.481407609987093433e-17 1.050263535918040780e-11 7.380010817105564379e-13 9.387446074806075744e-15 9.237593033828564173e-16 1.709865046875205111e-11 1.562851678532269331e-13 1.637278656634046694e-14 2.378307230359239175e-12 2.141698289296645402e-13 2.514147071602681249e-12
1.100000000000000000e+01 9.454320397021601986e-12 2.206194663300988894e-13 2.542009894835145113e-14 2.919537781552155432e-16 2.522935792412034896e-17 1.060927890747417619e-11 7.219226159393076432e-13 9.464010227326558762e-15 9.351758568239042950e-16 1.665860894188803081e-11 1.571375442946757855e-13 1.651088982978305023e-14 2.378218341394355608e-12 2.155966100231062808e-13 2.522467158382645728e-12
1.200000000000000000e+01 9.401209664335468030e-12 2.256116510115329413e-13 2.485220985784786361e-14 2.963973455836699294e-16 2.566898367060768049e-17 1.071878141047293585e-11 7.048049304020221412e-13 9.550463406203612772e-15 9.474824201378557343e-16 1.620186747489211681e-11 1.581218812700115581e-13 1.666008869115687393e-14 2.379094922025184402e-12 2.171176406815106772e-13 2.530718803025237051e-12
1.300000000000000000e+01 9.341832333291020827e-12 2.306529363626237911e-13 2.426188541958137077e-14 3.012757897717272759e-16 2.613668580800564125e-17 1.082841045919575047e-11 6.871453622043613920e-13 9.647470153422001032e-15 9.607818960426428409e-16 1.573898606371214061e-11 1.592482159590690960e-13 1.682211558418173796e-14 2.381181587236204777e-12 2.187579788855627232e-13 2.539325146983627203e-12
1.400000000000000000e+01 9.280748093297007867e-12 2.356598923046297803e-13 2.366326251067525055e-14 3.066027944617328231e-16 2.663485459683849838e-17 1.093550818256310205e-11 6.693260144942239670e-13 9.755232161496080389e-15 9.751314996432521086e-16 1.527780595075467265e-11 1.605184861122834715e-13 1.699782822011857829e-14 2.384571213987765615e-12 2.205300947379032333e-13 2.548525890478634467e-12
1.500000000000000000e+01 9.220824220660198429e-12 2.405571572220822804e-13 2.306704058508174345e-14 3.123847968917042616e-16 2.716506538480237805e-17 1.103771919115295265e-11 6.516330389664707211e-13 9.873701768194695727e-15 9.905617222340313577e-16 1.482400191345511708e-11 1.619302460680406958e-13 1.718756972575050511e-14 2.389271362792092858e-12 2.224389449505334394e-13 2.558448269128046459e-12
1.600000000000000000e+01 9.163736986787784331e-12 2.452809854494081599e-13 2.248112903691919633e-14 3.186244901884210233e-16 2.772839335510012189e-17 1.113310031537933864e-11 6.342753972921712226e-13 1.000270253356501483e-14 1.007087446024431957e-15 1.438156044331110477e-11 1.634787715934926247e-13 1.739138092368411259e-14 2.395242410954526096e-12 2.244849889534671252e-13 2.569149885873572831e-12
1.700000000000000000e+01 9.110338670749348827e-12 2.497806024760053871e-13 2.191123075420370007e-14 3.253228376406295047e-16 2.832560745198238019e-17 1.122015284860737241e-11 6.174014388702404331e-13 1.014199826521600968e-14 1.024714611157728910e-15 1.395317568623639847e-11 1.651582692586876376e-13 1.760912823086390461e-14 2.402419842903618020e-12 2.266660224335973125e-13 2.580645161814446955e-12
