R	Gamma	E
8.40	75	-0.398355
8.40	80	-0.392888
8.40	85	-0.389626
8.40	90	-0.388528
8.60	0	-0.519009
8.60	5	-0.51762
8.60	10	-0.513513
8.60	15	-0.506899
8.60	20	-0.498035
8.60	25	-0.487303
8.60	30	-0.475105
8.60	35	-0.461914
8.60	40	-0.448155
8.60	45	-0.434316
8.60	50	-0.420838
8.60	55	-0.408152
8.60	60	-0.396629
8.60	65	-0.386576
8.60	70	-0.378217
8.60	75	-0.371674
8.60	80	-0.366997
8.60	85	-0.36421
8.60	90	-0.363281
8.80	0	-0.474747
8.80	5	-0.473544
8.80	10	-0.470037
8.80	15	-0.464374
8.80	20	-0.456772
8.80	25	-0.44759
8.80	30	-0.437162
8.80	35	-0.425838
8.80	40	-0.414077
8.80	45	-0.402227
8.80	50	-0.390685
8.80	55	-0.379838
8.80	60	-0.369961
8.80	65	-0.361368
8.80	70	-0.354207
8.80	75	-0.348595
8.80	80	-0.344577
8.80	85	-0.342178
8.80	90	-0.341364
9.00	0	-0.436898
9.00	5	-0.435881
9.00	10	-0.432856
9.00	15	-0.428005
9.00	20	-0.421487
9.00	25	-0.413598
9.00	30	-0.404635
9.00	35	-0.394918
9.00	40	-0.384801
9.00	45	-0.374613
9.00	50	-0.364708
9.00	55	-0.355397
9.00	60	-0.346896
9.00	65	-0.339499
9.00	70	-0.33332
9.00	75	-0.328465
9.00	80	-0.325003
9.00	85	-0.322928
9.00	90	-0.322222
9.50	0	-0.364037
9.50	5	-0.363337
9.50	10	-0.361253
9.50	15	-0.357868
9.50	20	-0.353329
9.50	25	-0.347838
9.50	30	-0.341576
9.50	35	-0.334799
9.50	40	-0.327734
9.50	45	-0.320619
9.50	50	-0.313668
9.50	55	-0.307117
9.50	60	-0.301145
9.50	65	-0.295914
9.50	70	-0.291549
9.50	75	-0.28811
9.50	80	-0.285632
9.50	85	-0.284158
9.50	90	-0.283673
10.00	0	-0.312791
10.00	5	-0.312276
10.00	10	-0.310784
10.00	15	-0.308347
10.00	20	-0.305105
10.00	25	-0.301137
10.00	30	-0.296644
10.00	35	-0.291755
10.00	40	-0.286656
10.00	45	-0.281503
10.00	50	-0.276482
10.00	55	-0.271734
10.00	60	-0.267408
10.00	65	-0.263618
10.00	70	-0.260415
10.00	75	-0.257905
10.00	80	-0.256093
10.00	85	-0.255017
10.00	90	-0.254652
10.50	0	-0.275155
10.50	5	-0.274776
10.50	10	-0.273671
10.50	15	-0.271883
10.50	20	-0.269488
10.50	25	-0.266564
10.50	30	-0.26324
10.50	35	-0.259617
10.50	40	-0.255852
10.50	45	-0.252041
10.50	50	-0.248334
10.50	55	-0.244803
10.50	60	-0.241597
10.50	65	-0.23877
10.50	70	-0.236391
10.50	75	-0.234507
10.50	80	-0.233165
10.50	85	-0.232351
10.50	90	-0.232081
11.00	0	-0.246509
11.00	5	-0.246227
11.00	10	-0.245394
11.00	15	-0.244053
11.00	20	-0.242248
11.00	25	-0.240041
11.00	30	-0.237534
11.00	35	-0.234815
11.00	40	-0.231974
11.00	45	-0.229094
11.00	50	-0.226293
11.00	55	-0.223647
11.00	60	-0.221214
11.00	65	-0.219082
11.00	70	-0.217287
11.00	75	-0.215871
11.00	80	-0.214851
11.00	85	-0.214228
11.00	90	-0.214016
11.50	0	-0.224054
11.50	5	-0.223857
11.50	10	-0.22321
11.50	15	-0.222174
11.50	20	-0.2208
