2.5000	0.0000	0.0000	0.0000	750.8331
2.6000	0.0000	0.0000	0.0000	701.3593
2.7000	0.0000	0.0000	0.0000	647.9442
2.8000	0.0000	0.0000	0.0000	588.0698
2.9000	0.0000	0.0000	0.0000	520.0781
3.0000	0.0000	0.0000	0.0000	444.0405
3.1000	0.0000	0.0000	0.0000	362.5287
3.2000	0.0000	0.0000	0.0000	280.6138
3.3000	0.0000	0.0000	0.0000	204.5775
3.4000	0.0000	0.0000	0.0000	139.7449
3.5000	0.0000	0.0000	0.0000	88.7755
3.6000	0.0000	0.0000	0.0000	51.4452
3.7000	0.0000	0.0000	0.0000	25.6418
3.8000	0.0000	0.0000	0.0000	8.6295
3.9000	0.0000	0.0000	0.0000	-2.0931
4.0000	0.0000	0.0000	0.0000	-8.4588
4.1000	0.0000	0.0000	0.0000	-11.8465
4.2000	0.0000	0.0000	0.0000	-13.2203
4.3000	0.0000	0.0000	0.0000	-13.2657
4.4000	0.0000	0.0000	0.0000	-12.4815
4.5000	0.0000	0.0000	0.0000	-11.2354
4.6000	0.0000	0.0000	0.0000	-9.7918
4.7000	0.0000	0.0000	0.0000	-8.3302
4.8000	0.0000	0.0000	0.0000	-6.9591
4.9000	0.0000	0.0000	0.0000	-5.7305
5.0000	0.0000	0.0000	0.0000	-4.6558
5.1000	0.0000	0.0000	0.0000	-3.7216
5.2000	0.0000	0.0000	0.0000	-2.9041
5.3000	0.0000	0.0000	0.0000	-2.1780
5.4000	0.0000	0.0000	0.0000	-1.5229
5.5000	0.0000	0.0000	0.0000	-0.9259
5.6000	0.0000	0.0000	0.0000	-0.3812
5.7000	0.0000	0.0000	0.0000	0.1111
5.8000	0.0000	0.0000	0.0000	0.5474
5.9000	0.0000	0.0000	0.0000	0.9226
6.0000	0.0000	0.0000	0.0000	1.2322
6.1000	0.0000	0.0000	0.0000	1.4739
6.2000	0.0000	0.0000	0.0000	1.6484
6.3000	0.0000	0.0000	0.0000	1.7593
6.4000	0.0000	0.0000	0.0000	1.8132
6.5000	0.0000	0.0000	0.0000	1.8185
6.6000	0.0000	0.0000	0.0000	1.7850
6.7000	0.0000	0.0000	0.0000	1.7228
6.8000	0.0000	0.0000	0.0000	1.6413
6.9000	0.0000	0.0000	0.0000	1.5492
7.0000	0.0000	0.0000	0.0000	1.4534
7.1000	0.0000	0.0000	0.0000	1.3596
7.2000	0.0000	0.0000	0.0000	1.2718
7.3000	0.0000	0.0000	0.0000	1.1923
7.4000	0.0000	0.0000	0.0000	1.1225
7.5000	0.0000	0.0000	0.0000	1.0625
7.6000	0.0000	0.0000	0.0000	1.0116
7.7000	0.0000	0.0000	0.0000	0.9686
7.8000	0.0000	0.0000	0.0000	0.9320
7.9000	0.0000	0.0000	0.0000	0.9000
8.0000	0.0000	0.0000	0.0000	0.8711
8.1000	0.0000	0.0000	0.0000	0.8436
8.2000	0.0000	0.0000	0.0000	0.8162
8.3000	0.0000	0.0000	0.0000	0.7879
8.4000	0.0000	0.0000	0.0000	0.7581
8.5000	0.0000	0.0000	0.0000	0.7263
8.6000	0.0000	0.0000	0.0000	0.6925
8.7000	0.0000	0.0000	0.0000	0.6568
8.8000	0.0000	0.0000	0.0000	0.6198
8.9000	0.0000	0.0000	0.0000	0.5820
9.0000	0.0000	0.0000	0.0000	0.5440
9.1000	0.0000	0.0000	0.0000	0.5067
9.2000	0.0000	0.0000	0.0000	0.4708
9.3000	0.0000	0.0000	0.0000	0.4368
9.4000	0.0000	0.0000	0.0000	0.4055
9.5000	0.0000	0.0000	0.0000	0.3772
9.6000	0.0000	0.0000	0.0000	0.3523
9.7000	0.0000	0.0000	0.0000	0.3309
9.8000	0.0000	0.0000	0.0000	0.3130
9.9000	0.0000	0.0000	0.0000	0.2987
10.0000	0.0000	0.0000	0.0000	0.2876
10.1000	0.0000	0.0000	0.0000	0.2796
10.2000	0.0000	0.0000	0.0000	0.2742
10.3000	0.0000	0.0000	0.0000	0.2710
10.4000	0.0000	0.0000	0.0000	0.2698
10.5000	0.0000	0.0000	0.0000	0.2699
10.6000	0.0000	0.0000	0.0000	0.2710
10.7000	0.0000	0.0000	0.0000	0.2728
10.8000	0.0000	0.0000	0.0000	0.2749
10.9000	0.0000	0.0000	0.0000	0.2769
11.0000	0.0000	0.0000	0.0000	0.2786
11.1000	0.0000	0.0000	0.0000	0.2798
11.2000	0.0000	0.0000	0.0000	0.2804
