R,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
1.0,-14438097.754703583,-2420017.795263035,-1173572.4992235145,11286492.327636195,-5123915.279996955,-1890928.595224472,-1918295.647388854,2835916.1161828176,2899490.990746861,2502422.9237418775,-633969.6656139675,-355254.96170286124,-75346.22970925804,-302652.26082473923,-872321.748483617,325690.80244943855,4154512.246433514,-3229595.2916138982,-1963827.039757469
1.1,-8918692.074714273,-1487877.6555693855,-746099.2026581414,7075093.2120361775,-3224247.8039793544,-1164218.278417002,-1221508.4669564236,1786350.7388640232,1807887.6378601629,1568180.5363935002,-402418.3529439146,-221404.15324974185,-47493.86375394422,-193841.51501971993,-543858.1848323155,205305.49917231878,2607136.3402576526,-2030875.6227481747,-1221306.201154365
1.2,-5477054.622217739,-909420.1656902755,-471384.89520147763,4414289.663924111,-2019773.1753615963,-712437.0615193367,-775109.6558382271,1120623.453100455,1121625.724472741,978312.1261062156,-254527.73611563994,-137274.87489860217,-29823.999716056667,-123743.56093266357,-337377.7197323279,128863.29173639553,1628918.7372238967,-1271709.01153115,-755550.680534009
1.3,-3341846.606195932,-552337.4232404996,-295669.43833918526,2739977.537616798,-1259016.5432183095,-433083.8827959402,-489981.3928461845,699879.7038791834,692078.8317488198,607350.4776872199,-160366.25135881393,-84633.71951925539,-18652.164809668226,-78712.066169418,-208147.76408420055,80504.44235992503,1012899.5705646558,-792701.8817518435,-464738.569950067
1.4,-2024478.8333509292,-333168.4087899865,-183880.91878239257,1691072.9608849294,-780533.4720121989,-261364.3939901951,-308454.9009039241,435002.0666975601,424495.88452024123,375056.80384848255,-100616.56346729863,-51856.186313027516,-11614.492651223676,-49872.023675536366,-127652.43234082617,50035.507265223576,626592.699593601,-491678.4201916727,-284066.40705011145
1.5,-1216642.5112711904,-199481.7966021162,-113203.46856153775,1037147.9630837131,-480974.0321238785,-156487.21955958076,-193296.25051281444,268952.9734714564,258673.2100334032,230273.02758788597,-62841.433523149935,-31556.17789652373,-7198.479400755271,-31463.36968486281,-77774.20690614934,30923.141253925383,385438.67285833234,-303328.43153557676,-172434.0933105146
1.6,-724594.5207752832,-118486.69775884655,-68841.19307915587,631637.8207412111,-294382.7541972897,-92886.53640117017,-120523.65953539219,165335.81897569474,156496.31220420147,140489.42842983286,-39053.939076596616,-19057.81722154715,-4439.161845869552,-19756.040519685845,-47043.786657173536,18992.517143270412,235640.52651982656,-186034.86827446474,-103873.23233958213
1.7,-427135.1786760102,-69775.18945387572,-41233.27327940599,381653.0743663748,-178810.09289951506,-54617.20716418567,-74731.38924542403,101000.23623414322,93929.92108267748,85120.4234796517,-24139.320920733127,-11412.774760414419,-2722.8166378708074,-12340.39868248787,-28229.06780633173,11584.647495075556,143091.3377177412,-113366.92915526366,-62043.55417170562
1.8,-248820.2545078344,-40713.43852225255,-24226.662618751903,228552.08275793275,-107672.86902638822,-31787.64354164075,-46051.048397939674,61272.643780951315,55882.06601677918,51181.301420946984,-14831.977425621275,-6770.10722460644,-1660.4162483149519,-7663.913574350401,-16789.296846371606,7012.03979064424,86248.96889898523,-68599.1734675015,-36709.27945455842
1.9,-142942.09509483405,-23525.631613023907,-13879.704861708158,135471.9046961242,-64193.107321536474,-18297.75780827231,-28180.81942741242,36887.59287881756,32920.65937069574,30516.135633071597,-9053.721275416136,-3973.351070398472,-1006.2510194986526,-4729.167855018711,-9886.860982818645,4207.921117923067,51562.96559610802,-41189.22350500737,-21490.06314883019
