R	Gamma	E
4.90	110	-8.34018
4.90	120	-10.213484
4.90	130	-13.273933
4.90	140	-17.634367
4.90	150	-22.938678
4.90	160	-27.467333
4.90	170	-29.304731
4.90	180	-29.526057
5.00	0	-8.32084
5.00	10	-9.407674
5.00	20	-11.724476
5.00	30	-13.235195
5.00	40	-12.948138
5.00	50	-11.407113
5.00	60	-9.544148
5.00	70	-7.977191
5.00	80	-6.963199
5.00	90	-6.641452
5.00	100	-6.627075
5.00	110	-7.388675
5.00	120	-9.048122
5.00	130	-11.783233
5.00	140	-15.732952
5.00	150	-20.762881
5.00	160	-25.653696
5.00	170	-28.702596
5.00	180	-29.731283
5.10	0	-11.081641
5.10	10	-11.596567
5.10	20	-12.620392
5.10	30	-12.941065
5.10	40	-12.024741
5.10	50	-10.340035
5.10	60	-8.560036
5.10	70	-7.123442
5.10	80	-6.203191
5.10	90	-5.90015
5.10	100	-5.877273
5.10	110	-6.545221
5.10	120	-8.010311
5.10	130	-10.442194
5.10	140	-13.986131
5.10	150	-18.625247
5.10	160	-23.471694
5.10	170	-27.005032
5.10	180	-28.406498
5.20	0	-12.433707
5.20	10	-12.581084
5.20	20	-12.775087
5.20	30	-12.349096
5.20	40	-11.075307
5.20	50	-9.355661
5.20	60	-7.681959
5.20	70	-6.37085
5.20	80	-5.535909
5.20	90	-5.252151
5.20	100	-5.276466
5.20	110	-5.800713
5.20	120	-7.091074
5.20	130	-9.246988
5.20	140	-12.407637
5.20	150	-16.612876
5.20	160	-21.189342
5.20	170	-24.793117
5.20	180	-26.310596
5.30	0	-12.877622
5.30	10	-12.793657
5.30	20	-12.468871
5.30	30	-11.596191
5.30	40	-10.144568
5.30	50	-8.457207
5.30	60	-6.900605
5.30	70	-5.708547
5.30	80	-4.951478
5.30	90	-4.686728
5.30	100	-4.693581
5.30	110	-5.146086
5.30	120	-6.27985
5.30	130	-8.188672
5.30	140	-10.997403
5.30	150	-14.768013
5.30	160	-18.962331
5.30	170	-22.408183
5.30	180	-23.897425
5.40	0	-12.752789
5.40	10	-12.527832
5.40	20	-11.892032
5.40	30	-10.772878
5.40	40	-9.259234
5.40	50	-7.643175
5.40	60	-6.207381
5.40	70	-5.126687
5.40	80	-4.440438
5.40	90	-4.193741
5.40	100	-4.185448
5.40	110	-4.572031
5.40	120	-5.566152
5.40	130	-7.255023
5.40	140	-9.747054
5.40	150	-13.104708
5.40	160	-16.876025
5.40	170	-20.046138
5.40	180	-21.431053
5.50	0	-12.285993
5.50	10	-11.979775
5.50	20	-11.170791
5.50	30	-9.936298
5.50	40	-8.432342
5.50	50	-6.909445
5.50	60	-5.593466
5.50	70	-4.616188
5.50	80	-3.993607
5.50	90	-3.764016
5.50	100	-3.742788
5.50	110	-4.0701
5.50	120	-4.939725
5.50	130	-6.433183
5.50	140	-8.643632
5.50	150	-11.620269
5.50	160	-14.971495
5.50	170	-17.815944
5.50	180	-19.060585
5.60	0	-11.626059
5.60	10	-11.277993
5.60	20	-10.386877
5.60	30	-9.121167
5.60	40	-7.669556
5.60	50	-6.25096
5.60	60	-5.050765
5.60	70	-4.16819
5.60	80	-3.603026
5.60	90	-3.388936
5.60	100	-3.356887
5.60	110	-3.631827
5.60	120	-4.391259
5.60	130	-5.710961
5.60	140	-7.672371
5.60	150	-10.303335
5.60	160	-13.260389
5.60	170	-15.77286
5.60	180	-16.866332
5.70	0	-10.868686
5.70	10	-10.505201
5.70	20	-9.59104
5.70	30	-8.345923
5.70	40	-6.971472
5.70	50	-5.661388
5.70	60	-4.571178
5.70	70	-3.774745
5.70	80	-3.261105
5.70	90	-3.061061
5.70	100	-3.020254
5.70	110	-3.249649
5.70	120	-3.911471
5.70	130	-5.076842
5.70	140	-6.817896
5.70	150	-9.139491
5.70	160	-11.738136
5.70	170	-13.93715
5.70	180	-14.884593
5.80	0	-10.074104
5.80	10	-9.712747
5.80	20	-8.81319
5.80	30	-7.620152
5.80	40	-6.336275
5.80	50	-5.134929
5.80	60	-4.147627
5.80	70	-3.428797
5.80	80	-2.961392
5.80	90	-2.773882
5.80	100	-2.72608
5.80	110	-2.916297
5.80	120	-3.492454
5.80	130	-4.520152
5.80	140	-6.066021
5.80	150	-8.11397
5.80	160	-10.392128
5.80	170	-12.308599
5.80	180	-13.123818
5.90	0	-9.279838
5.90	10	-8.931729
5.90	20	-8.070288
5.90	30	-6.94752
5.90	40	-5.760861
5.90	50	-4.665776
5.90	60	-3.773273
5.90	70	-3.123855
5.90	80	-2.697949
5.90	90	-2.521829
5.90	100	-2.468558
5.90	110	-2.625345
5.90	120	-3.126192
5.90	130	-4.031753
5.90	140	-5.403633
5.90	150	-7.211633
5.90	160	-9.207008
5.90	170	-10.874757
5.90	180	-11.575426
6.00	0	-8.508931
6.00	10	-8.1809
6.00	20	-7.371447
6.00	30	-6.329178
6.00	40	-5.241753
6.00	50	-4.248043
6.00	60	-3.442103
6.00	70	-2.854668
6.00	80	-2.529351
6.00	90	-2.299869
6.00	100	-2.242806
6.00	110	-2.37109
6.00	120	-2.806076
6.00	130	-3.603204
6.00	140	-4.819972
6.00	150	-6.418238
6.00	160	-8.167329
6.00	170	-9.618905
6.00	180	-10.222432
6.20	0	-7.087252
6.20	10	-6.808904
6.20	20	-6.122404
6.20	30	-5.251163
6.20	40	-4.356667
6.20	50	-3.545464
6.20	60	-2.887515
6.20	70	-2.404495
6.20	80	-2.13403
6.20	90	-1.931306
6.20	100	-1.868948
6.20	110	-1.969068
6.20	120	-2.27982
6.20	130	-2.895998
6.20	140	-3.85042
6.20	150	-5.105219
6.20	160	-6.461222
6.20	170	-7.569477
6.20	180	-8.022202
6.40	0	-5.866013
6.40	10	-5.639108
6.40	20	-5.078552
6.40	30	-4.372045
6.40	40	-3.648379
6.40	50	-2.987969
6.40	60	-2.447774
6.40	70	-2.114366
6.40	80	-1.821257
6.40	90	-1.641526
6.40	100	-1.576666
6.40	110	-1.644495
6.40	120	-1.872907
6.40	130	-2.347679
6.40	140	-3.094293
6.40	150	-4.08259
6.40	160	-5.150361
6.40	170	-6.014107
6.40	180	-6.360921
6.60	0	-4.85833
6.60	10	-4.677862
6.60	20	-4.230886
6.60	30	-3.66667
6.60	40	-3.082889
6.60	50	-2.632538
6.60	60	-2.175827
6.60	70	-1.823132
6.60	80	-1.571047
6.60	90	-1.410976
6.60	100	-1.345604
6.60	110	-1.388925
6.60	120	-1.568667
6.60	130	-1.930544
6.60	140	-2.502981
6.60	150	-3.281439
6.60	160	-4.129619
6.60	170	-4.816744
6.60	180	-5.089209
6.80	0	-4.050907
6.80	10	-3.908909
6.80	20	-3.555057
6.80	30	-3.103884
6.80	40	-2.708837
6.80	50	-2.267843
6.80	60	-1.886243
6.80	70	-1.586866
6.80	80	-1.368396
6.80	90	-1.225409
6.80	100	-1.160544
6.80	110	-1.185283
6.80	120	-1.320138
6.80	130	-1.599055
6.80	140	-2.054446
6.80	150	-2.669591
6.80	160	-3.326164
6.80	170	-3.876865
6.80	180	-4.094744
7.00	0	-3.413026
7.00	10	-3.300525
7.00	20	-3.017832
7.00	30	-2.708063
7.00	40	-2.335567
7.00	50	-1.969978
7.00	60	-1.649245
7.00	70	-1.393213
7.00	80	-1.202506
7.00	90	-1.073947
7.00	100	-1.010444
7.00	110	-1.021174
7.00	120	-1.12136
7.00	130	-1.3356
7.00	140	-1.690125
7.00	150	-2.17467
7.00	160	-2.707873
7.00	170	-3.14034
7.00	180	-3.309286
7.20	0	-2.907358
7.20	10	-2.825125
7.20	20	-2.615239
7.20	30	-2.337126
7.20	40	-2.029616
7.20	50	-1.724663
7.20	60	-1.453555
7.20	70	-1.232986
7.20	80	-1.065376
7.20	90	-0.949405
7.20	100	-0.887617
7.20	110	-0.887487
7.20	120	-0.960719
7.20	130	-1.124965
7.20	140	-1.399712
7.20	150	-1.781071
7.20	160	-2.205665
7.20	170	-2.553106
7.20	180	-2.689736
7.40	0	-2.500966
7.40	10	-2.434277
7.40	20	-2.262704
7.40	30	-2.033009
7.40	40	-1.777161
7.40	50	-1.521519
7.40	60	-1.290572
7.40	70	-1.099352
7.40	80	-0.951253
7.40	90	-0.846114
7.40	100	-0.786243
7.40	110	-0.777463
7.40	120	-0.829495
7.40	130	-0.955055
7.40	140	-1.167614
7.40	150	-1.466783
7.40	160	-1.806177
7.40	170	-2.088179
7.40	180	-2.200021
7.60	0	-2.169702
7.60	10	-2.115243
7.60	20	-1.973576
7.60	30	-1.78235
7.60	40	-1.568021
7.60	50	-1.3516
7.60	60	-1.153601
7.60	70	-0.986861
7.60	80	-0.855294
7.60	90	-0.75978
7.60	100	-0.701825
7.60	110	-0.686318
7.60	120	-0.721408
7.60	130	-0.816748
7.60	140	-0.98118
7.60	150	-1.214871
7.60	160	-1.485728
7.60	170	-1.715531
7.60	180	-1.80786
7.80	0	-1.897412
7.80	10	-1.852701
7.80	20	-1.735172
7.80	30	-1.574924
7.80	40	-1.393555
7.80	50	-1.208729
7.80	60	-1.037525
7.80	70	-0.891462
7.80	80	-0.774517
7.80	90	-0.687279
7.80	100	-0.631256
7.80	110	-0.610509
7.80	120	-0.63164
7.80	130	-0.702903
7.80	140	-0.830095
7.80	150	-1.012502
7.80	160	-1.22698
7.80	170	-1.412958
7.80	180	-1.48856
8.00	0	-1.672871
8.00	10	-1.635839
8.00	20	-1.537854
8.00	30	-1.402265
8.00	40	-1.246985
8.00	50	-1.087587
8.00	60	-0.938509
8.00	70	-0.810206
8.00	80	-0.705846
8.00	90	-0.626218
8.00	100	-0.572053
8.00	110	-0.546759
8.00	120	-0.556577
8.00	130	-0.608736
8.00	140	-0.706947
8.00	150	-0.849078
8.00	160	-1.01758
8.00	170	-1.16559
8.00	180	-1.226429
8.20	0	-1.486534
8.20	10	-1.455863
8.20	20	-1.373371
8.20	30	-1.257296
8.20	40	-1.122846
8.20	50	-0.983989
8.20	60	-0.853807
8.20	70	-0.740718
8.20	80	-0.647432
8.20	90	-0.574169
8.20	100	-0.521716
8.20	110	-0.493048
8.20	120	-0.493786
8.20	130	-0.530202
8.20	140	-0.605493
8.20	150	-0.716304
8.20	160	-0.847987
8.20	170	-0.963836
8.20	180	-1.011672
8.40	0	-1.330743
8.40	10	-1.304915
8.40	20	-1.234583
8.40	30	-1.134174
8.40	40	-1.016837
8.40	50	-0.895325
8.40	60	-0.781157
8.40	70	-0.681097
8.40	80	-0.597166
8.40	90	-0.529528
8.40	100	-0.4789
8.40	110	-0.447649
8.40	120	-0.441078
8.40	130	-0.464711
8.40	140	-0.521355
8.40	150	-0.60762
8.40	160	-0.710063
8.40	170	-0.799977
8.40	180	-0.83689
8.60	0	-1.19884
8.60	10	-1.176947
