R	0	30	60	90
1.0	938322.802597	173454.482346	81552.55668	81428.947672
1.1	1771570.022348	159812.629956	66749.687604	
1.2	3873049.231512	143880.675428	54126.296292	56791.025844
1.3		124406.7	43177.28296	40367.035506
1.4		102474.765881	33881.945027	31457.883405
1.5	6021374.529797	80703.29753	26237.010351	23675.388078
1.6	2375916.802386	61681.193506	20112.681833	17540.751457
1.7	1119335.37027	46868.913691	15265.840316	12841.102515
1.8	562124.205131	36483.709063	11476.119689	9321.905449
1.9	295771.358401	29828.797055	8583.115232	6713.489603
2.0	164658.757891	25803.847188		4795.248547
2.1	100385.859231	23298.398814		3395.525642
2.2	70302.491098	21397.044276		2381.545722
2.3	57865.763748	19486.71069		1652.299086
2.4	54341.14402	17292.27399	1915.716711	1131.818627
2.5	55022.959416	14831.98717	1382.306736	763.394141
2.6	57392.242533		986.469683	504.940715
2.7	60154.733654	9975.340454	694.224535	325.433415
2.8	62706.180847	7836.519614	479.648286	202.15656
2.9	64813.109962	6049.890487	324.357774	118.597024
3.0	19236.115997	4595.043354	212.763029	62.8375
3.1	13918.018508	3440.659438	133.602308	26.34582
3.2	10040.094584	2543.810328	78.286484	3.070229
3.3	7209.016571	1858.429054	40.299749	-11.236576
3.4	5150.104831	1342.365937	14.763641	-19.521567
3.5	3659.636693	958.126288	-1.935054	-23.810424
3.6	2585.502397	675.336407	-12.434417	-25.487258
3.7	1814.876206	468.434152	-18.63677	-25.496862
3.8	1264.618685	320.402388	-21.9005	-24.484824
3.9	873.729948	214.790087	-23.188957	-22.892709
4.0	597.602853	140.236882	-23.182907	-21.019162
4.1	403.725282	88.195606	-22.361241	-19.060195
4.2	268.487036	52.309979	-21.059603	-17.13829
4.3	174.817453	27.910764	-19.50913	-15.322839
4.4	110.443019	11.605101	-17.865666	-13.64799
4.5	66.595992	0.955856	-16.23044	-12.126
4.6	37.055857	-5.774324	-14.664852	-10.756812
4.7	17.436659	-9.814409	-13.203156	-9.533582
4.8	4.661395	-12.030553	-11.860928	-8.447053
4.9	-3.422924	-13.029629	-10.642196	-7.486711
5.0	-8.32084	-13.235195	-9.544148	-6.641452
5.1	-11.081641	-12.941065	-8.560036	-5.90015
5.2	-12.433707	-12.349096	-7.681959	-5.252151
5.3	-12.877622	-11.596191	-6.900605	-4.686728
5.4	-12.752789	-10.772878	-6.207381	-4.193741
5.5	-12.285993	-9.936298	-5.593466	-3.764016
5.6	-11.626059	-9.121167	-5.050765	-3.388936
5.7	-10.868686	-8.345923	-4.571178	-3.061061
5.8	-10.074104	-7.620152	-4.147627	-2.773882
5.9	-9.279838	-6.94752	-3.773273	-2.521829
6.0	-8.508931	-6.329178	-3.442103	-2.299869
6.2	-7.087252	-5.251163	-2.887515	-1.931306
6.4	-5.866013	-4.372045	-2.447774	-1.641526
6.6	-4.85833	-3.66667	-2.175827	-1.410976
6.8	-4.050907	-3.103884	-1.886243	-1.225409
7.0	-3.413026	-2.708063	-1.649245	-1.073947
7.2	-2.907358	-2.337126	-1.453555	-0.949405
7.4	-2.500966	-2.033009	-1.290572	-0.846114
7.6	-2.169702	-1.78235	-1.153601	-0.75978
7.8	-1.897412	-1.574924	-1.037525	-0.687279
8.0	-1.672871	-1.402265	-0.938509	-0.626218
8.2	-1.486534	-1.257296	-0.853807	-0.574169
8.4	-1.330743	-1.134174	-0.781157	-0.529528
8.6	-1.19884	-1.028861	-0.718707	-0.491096
8.8	-1.086046	-0.938101	-0.664864	-0.457806
9.0	-0.98904	-0.859745	-0.618396	-0.42874
9.5	-0.799955	-0.70717	-0.526833	-0.370575
10.0	-0.667662	-0.599649	-0.46004	-0.327346
10.5	-0.57331	-0.521376	-0.409331	-0.294257
11.0	-0.503507	-0.462212	-0.369395	-0.268176
11.5	-0.449581	-0.415772	-0.337303	-0.246878
12.0	-0.406746	-0.378445	-0.3107	-0.229355
12.5	-0.371878	-0.347681	-0.288255	-0.214501
13.0	-0.342846	-0.32173	-0.269216	-0.201804
13.5	-0.318329	-0.299772	-0.25269	-0.190831
14.0	-0.29729	-0.280775	-0.238171	-0.180973
14.5	-0.279028	-0.26417	-0.225267	-0.172262
15.0	-0.262965	-0.249489	-0.213792	-0.164495
16.0	-0.235874	-0.224518	-0.194025	-0.150914
17.0	-0.213887	-0.204103	-0.177562	-0.139434
18.0	-0.195512	-0.18705	-0.163671	-0.129577
19.0	-0.179695	-0.172388	-0.151431	-0.120991
20.0	-0.16585	-0.159566	-0.140821	-0.113427
21.0	-0.154245	-0.14829	-0.13158	-0.106575
22.0	-0.143657	-0.13839	-0.123377	-0.100794
23.0	-0.134674	-0.129672	-0.115851	-0.095115
24.0	-0.126377	-0.121852	-0.108963	-0.090035
25.0	-0.118947	-0.114748	-0.10298	-0.08537
50.0	-0.038925	-0.037777	-0.034533	-0.030127
100.0	-0.004662	-0.004349	-0.00359	-0.002377
