R,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
1.0,-672549005.7647383,-15224411389.460714,-2248614954.687785,-28522617798.354084,-773651867.9925005,-30394093770.915817,2585337113.466865,-24046259460.28619,5114760761.732087,-15574953299.882713,5368179362.185569,-9215121243.123701,3859356631.708139,-6134587894.56483,1877095581.2652638,-5997143526.184889,215584268.48703584,-11510290675.482426,-262486850.3273954
1.1,-437342336.11001056,-9951065284.9365,-1462373887.1865757,-18658944756.650734,-499245799.5153213,-19910943716.444168,1698562604.9815717,-15781003312.51311,3360180211.314132,-10243142435.38194,3532222699.267991,-6073723628.978247,2543378561.228738,-4049113599.8001523,1236379645.4419403,-3958550440.852728,132868787.14471795,-7595223724.449219,-181108339.33430853
1.2,-283777309.9296452,-6495272580.364869,-948817116.9386714,-12189991826.859781,-320554117.4988769,-13027080698.833405,1115528437.5446732,-10344752385.050766,2205625428.172647,-6729658126.1592045,2322132556.568928,-3999618598.743844,1674723448.071438,-2670413652.5403304,813665018.8514823,-2610762997.21695,81165053.09198402,-5007509185.685612,-124840966.64044856
1.3,-183694409.25370884,-4233395629.7169895,-614005686.4488126,-7952514501.736092,-204599224.5311575,-8511834229.039288,732400989.9031955,-6772908199.7393465,1446529756.350861,-4416528562.834845,1525210723.9705195,-2631299979.404281,1101781516.4850895,-1759631589.096071,534998085.5453692,-1720354349.0371473,49060666.7748698,-3298436674.87862,-85966906.87450822
1.4,-118594502.8436117,-2754905336.919289,-396180763.89754134,-5180290968.868987,-129661111.32505263,-5553748022.7795925,480760614.7792885,-4428628977.624171,947863691.3422304,-2895148072.649899,1000836118.6634301,-1729369663.712707,724189475.1599599,-1158428226.800932,351443810.66876626,-1132572469.439122,29279280.819299974,-2170584325.919765,-59132524.36232784
1.5,-76340131.75070687,-1789827244.837602,-254792286.66661087,-3369101153.0207696,-81461401.87646577,-3618263232.279556,315552881.763419,-2891811304.469542,620563588.4330729,-1895544998.964746,656104875.6414137,-1135395611.8044684,475551124.9837111,-761901945.7933306,230643351.93452567,-744884328.5132627,17200584.041667838,-1426930044.6937025,-40626122.47798872
1.6,-48978664.68868237,-1160806504.626331,-163252929.00321797,-2187475754.0748487,-50633829.63126659,-2353568415.07415,207128881.18968078,-1885570019.0453925,405929528.4638241,-1239484883.0224888,429683251.4868698,-744600604.8833896,311971149.42850703,-500597646.02721214,151213915.94680992,-489397930.27068454,9904242.193541309,-937043978.2878352,-27875857.18637073
1.7,-31307124.96116462,-751463216.7374715,-104156889.06581198,-1417745128.5476115,-31049313.798214898,-1528359150.844218,135990265.22497228,-1227582843.440561,265304601.49942163,-809395313.2793893,281110616.85037893,-487741690.4282142,204450403.0479524,-328559651.56026506,99035996.17949419,-321188568.3097247,5553981.768061617,-614639613.7897087,-19100815.247519474
1.8,-19926941.180424195,-485519526.51824945,-66128202.15508209,-917133057.6801184,-18708275.09577564,-990723709.0531405,89322251.33081086,-797912903.7749201,173252334.4018514,-527787521.6760015,183717283.10383528,-319094105.69764584,133845045.49787758,-215402120.39164707,64793305.72658617,-210550022.76102883,3001989.699736502,-402674861.04989165,-13068621.285086501
1.9,-12622045.204078205,-313044044.36804444,-41745439.08194135,-592101656.6741083,-11009096.509439103,-641005911.0704063,58707801.20336604,-517744371.65365875,113049708.4720415,-343638073.9351446,119938592.95292369,-208487819.0001736,87527094.25922549,-141048757.2351119,42343721.4133178,-137853772.86961418,1535662.350989439,-263469261.74737874,-8927117.485454008
